Year_Month,LTC_Home,LTC_Home_Number,City,PHU,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate
2021-11,Woodland Villa,2743,Long Sault,EASTERN ONTARIO,1,1
2021-11,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,M507,Walkerton,GREY-BRUCE,1,0.98
2021-11,Country Lane Long Term Care Residence,1027,Chatsworth,GREY-BRUCE,1,1
2021-11,Elgin Abbey Nursing Home,2725,Chesley,GREY-BRUCE,0.96,0.96
2021-11,Errinrung Long Term Care Home,2513,Thornbury,GREY-BRUCE,0.98,0.98
2021-11,Gateway Haven,M526,Wiarton,GREY-BRUCE,1,0.99
2021-11,Georgian Heights,2638,Owen Sound,GREY-BRUCE,1,1
2021-11,Golden Dawn Nursing Home,2705,Lion's Head,GREY-BRUCE,1,1
2021-11,Grey Gables Home for the Aged,M606,Markdale,GREY-BRUCE,1,0.99
2021-11,Hanover Care Centre,2770,Hanover,GREY-BRUCE,1,1
2021-11,Lee Manor Home,M549,Owen Sound,GREY-BRUCE,1,0.98
2021-11,Maple View,2690,Owen Sound,GREY-BRUCE,1,1
2021-11,Meaford Long Term Care - a peopleCare Community,2612,Meaford,GREY-BRUCE,1,1
2021-11,Parkview Manor Health Care Centre,1053,Chesley,GREY-BRUCE,1,1
2021-11,Pinecrest Manor,2600,Lucknow,GREY-BRUCE,1,1
2021-11,Rockwood Terrace Home for the Aged,M570,Durham,GREY-BRUCE,0.99,0.98
2021-11,Southampton Care Centre,2597,Southampton,GREY-BRUCE,1,1
2021-11,Summit Place,2624,Owen Sound,GREY-BRUCE,1,1
2021-11,The Village Seniors Community,2599,Hanover,GREY-BRUCE,1,1
2021-11,Trillium Court,2773,Kincardine,GREY-BRUCE,1,1
2021-11,Anson Place Care Centre,2786,Hagersville,HALDIMAND-NORFOLK,1,0.99
2021-11,Cedarwood Village,2768,Simcoe,HALDIMAND-NORFOLK,1,1
2021-11,Delhi Long Term Care Centre,2660,Delhi,HALDIMAND-NORFOLK,1,1
2021-11,Dover Cliffs,1056,Port Dover,HALDIMAND-NORFOLK,1,1
2021-11,Edgewater Gardens Long Term Care Centre,2963,Dunnville,HALDIMAND-NORFOLK,1,1
2021-11,Gardenview Long Term Care Home,2961,Townsend,HALDIMAND-NORFOLK,1,1
2021-11,Grandview Lodge / Dunnville,M532,Dunnville,HALDIMAND-NORFOLK,1,0.98
2021-11,Norview Lodge,M624,Simcoe,HALDIMAND-NORFOLK,1,0.93
2021-11,The Norfolk Hospital Nursing Home,2621,Simcoe,HALDIMAND-NORFOLK,1,1
2021-11,Burnbrae Gardens Long Term Care Residence,2686,Campbellford,HALIBURTON KAWARTHA PR,1,1
2021-11,Caressant Care Lindsay Nursing Home,2701,Lindsay,HALIBURTON KAWARTHA PR,0.99,0.99
2021-11,Caressant Care on McLaughlin Road,2916,Lindsay,HALIBURTON KAWARTHA PR,1,1
2021-11,Case Manor Care Community,958,Bobcaygeon,HALIBURTON KAWARTHA PR,1,1
2021-11,Extendicare Cobourg,2851,Cobourg,HALIBURTON KAWARTHA PR,1,1
2021-11,Extendicare Haliburton,2644,Haliburton,HALIBURTON KAWARTHA PR,1,1
2021-11,Extendicare Kawartha Lakes,2838,Lindsay,HALIBURTON KAWARTHA PR,0.98,0.97
2021-11,Extendicare Port Hope,2925,Port Hope,HALIBURTON KAWARTHA PR,1,1
2021-11,Frost Manor,2703,Lindsay,HALIBURTON KAWARTHA PR,1,1
2021-11,Golden Plough Lodge,M531,Cobourg,HALIBURTON KAWARTHA PR,1,1
2021-11,Highland Wood,3030,Haliburton,HALIBURTON KAWARTHA PR,0.95,0.94
2021-11,Hope Street Terrace,2639,Port Hope,HALIBURTON KAWARTHA PR,1,1
2021-11,Maplewood,2717,Brighton,HALIBURTON KAWARTHA PR,1,1
2021-11,Pinecrest Nursing Home (Bobcaygeon),2731,Bobcaygeon,HALIBURTON KAWARTHA PR,0.95,0.94
2021-11,Regency Long Term Care Home,2511,Port Hope,HALIBURTON KAWARTHA PR,0.99,0.99
2021-11,Streamway Villa,2666,Cobourg,HALIBURTON KAWARTHA PR,1,1
2021-11,Victoria Manor Home for the Aged,M589,Lindsay,HALIBURTON KAWARTHA PR,1,0.99
2021-11,Warkworth Place,2803,Warkworth,HALIBURTON KAWARTHA PR,0.97,0.97
2021-11,Allendale,M536,Milton,HALTON,1,0.97
2021-11,Bennett Health Care Centre,2816,Georgetown,HALTON,1,1
2021-11,Billings Court Manor,2938,Burlington,HALTON,1,0.99
2021-11,Burloak,2857,Burlington,HALTON,1,1
2021-11,CAMA Woodlands Nursing Home,2774,Burlington,HALTON,1,1
2021-11,Chartwell Brant Centre Long Term Care Residence,2900,Burlington,HALTON,1,1
2021-11,Chartwell Waterford Long Term Care Residence,2908,Oakville,HALTON,1,1
2021-11,Creek Way Village,M623,Burlington,HALTON,1,0.98
2021-11,Extendicare Halton Hills,2892,Georgetown,HALTON,1,1
2021-11,Hampton Terrace Care Centre,2846,Burlington,HALTON,1,1
2021-11,Maple Villa Long Term Care Centre,2408,Burlington,HALTON,1,1
2021-11,Mount Nemo Christian Nursing Home,2577,Burlington,HALTON,1,1
2021-11,Northridge,2862,Oakville,HALTON,1,1
2021-11,Post Inn Village,M620,Oakville,HALTON,1,0.97
2021-11,The Village of Tansley Woods,2854,Burlington,HALTON,1,0.99
2021-11,Wellington Park Care Centre,1023,Burlington,HALTON,1,1
2021-11,West Oak Village,2870,Oakville,HALTON,1,0.99
2021-11,Wyndham Manor Long Term Care Centre,2910,Oakville,HALTON,1,1
2021-11,Alexander Place,2861,Waterdown,HAMILTON,0.99,0.99
2021-11,Arbour Creek Long-Term Care Centre,2930,Hamilton,HAMILTON,0.99,0.99
2021-11,BayWoods Place,2581,Hamilton,HAMILTON,1,0.99
2021-11,Blackadar Continuing Care Centre,2641,Dundas,HAMILTON,1,1
2021-11,Clarion Nursing Home,2721,Stoney Creek,HAMILTON,1,1
2021-11,Dundurn Place Care Centre,2739,Hamilton,HAMILTON,1,1
2021-11,Extendicare Hamilton,2858,Hamilton,HAMILTON,0.99,0.99
2021-11,Grace Villa Nursing Home,2741,Hamilton,HAMILTON,1,1
2021-11,Hamilton Continuing Care,2706,Hamilton,HAMILTON,0.99,0.99
2021-11,Heritage Green Nursing Home,2776,Stoney Creek,HAMILTON,1,1
2021-11,Idlewyld Manor,2931,Hamilton,HAMILTON,1,0.99
2021-11,Macassa  Lodge,M552,Hamilton,HAMILTON,0.99,0.99
2021-11,Orchard Terrace Care Centre,2477,Stoney Creek,HAMILTON,1,1
2021-11,Parkview Nursing Centre,2700,Hamilton,HAMILTON,1,1
2021-11,Pine Villa Nursing Home,2750,Stoney Creek,HAMILTON,1,1
2021-11,Queen's Garden,2853,Hamilton,HAMILTON,1,1
2021-11,Regina Gardens,2922,Hamilton,HAMILTON,1,1
2021-11,Ridgeview,2849,Stoney Creek,HAMILTON,1,1
2021-11,"St. Joseph's Villa, Dundas",2975,Dundas,HAMILTON,1,1
2021-11,St. Peter's Residence at Chedoke,2927,Hamilton,HAMILTON,1,1
2021-11,The Meadows,2844,Ancaster,HAMILTON,0.98,0.97
2021-11,The Village of Wentworth Heights,2841,Hamilton,HAMILTON,1,1
2021-11,The Wellington Nursing Home,2784,Hamilton,HAMILTON,1,0.98
2021-11,Victoria Gardens Long Term Care,2806,Hamilton,HAMILTON,1,1
2021-11,Wentworth Lodge,M592,Dundas,HAMILTON,0.98,0.96
2021-11,Belmont Long Term Care Facility,2901,Belleville,HASTINGS PRINCE EDWARD,1,1
2021-11,Caressant Care Marmora,2718,Marmora,HASTINGS PRINCE EDWARD,1,1
2021-11,Crown Ridge Place,2787,Trenton,HASTINGS PRINCE EDWARD,1,1
2021-11,E. J. McQuigge Lodge,2668,Cannifton,HASTINGS PRINCE EDWARD,1,1
2021-11,H.J. McFarland Memorial Home,M556,Picton,HASTINGS PRINCE EDWARD,1,1
2021-11,Hallowell House,891,Picton,HASTINGS PRINCE EDWARD,1,1
2021-11,Hastings Centennial Manor,M537,Bancroft,HASTINGS PRINCE EDWARD,1,0.99
2021-11,Hastings Manor Home for the Aged,M538,Belleville,HASTINGS PRINCE EDWARD,1,1
2021-11,Kentwood Park,893,Picton,HASTINGS PRINCE EDWARD,1,1
2021-11,Moira Place Long-Term Care Home,2977,Tweed,HASTINGS PRINCE EDWARD,1,1
2021-11,Stirling Manor Nursing Home,2470,Stirling,HASTINGS PRINCE EDWARD,1,1
2021-11,Trent Valley Lodge,2337,Trenton,HASTINGS PRINCE EDWARD,1,1
2021-11,West Lake Terrace,997,Picton,HASTINGS PRINCE EDWARD,1,1
2021-11,Westgate Lodge Nursing Home,2623,Belleville,HASTINGS PRINCE EDWARD,1,1
2021-11,Blue Water Rest Home,2987,Zurich,HURON-PERTH,1,1
2021-11,Braemar Retirement Centre,2788,Wingham,HURON-PERTH,1,0.95
2021-11,Caressant Care Listowel Nursing Home,2664,Listowel,HURON-PERTH,1,1
2021-11,Exeter Villa,2749,Exeter,HURON-PERTH,1,1
2021-11,Greenwood Court,3023,Stratford,HURON-PERTH,0.99,0.99
2021-11,Hillside Manor,1975,Stratford,HURON-PERTH,1,1
2021-11,Huronlea Home for the Aged,M601,Brussels,HURON-PERTH,1,1
2021-11,Huronview Home for the Aged,M541,Clinton,HURON-PERTH,1,0.99
2021-11,Kingsway Lodge Nursing Home,2726,St. Marys,HURON-PERTH,1,1
2021-11,Knollcrest Lodge,2996,Milverton,HURON-PERTH,1,1
2021-11,Maitland Manor,965,Goderich,HURON-PERTH,1,1
2021-11,Mitchell Nursing Home,2689,Mitchell,HURON-PERTH,1,1
2021-11,Queensway Long Term Care Home,933,Hensall,HURON-PERTH,1,1
2021-11,Ritz Lutheran Villa,3007,Mitchell,HURON-PERTH,1,1
2021-11,Seaforth Long Term Care Home,1135,Seaforth,HURON-PERTH,1,1
2021-11,Spruce Lodge Home for the Aged,M575,Stratford,HURON-PERTH,1,1
2021-11,The Fordwich Village Nursing Home,995,Fordwich,HURON-PERTH,1,1
2021-11,Wildwood Care Centre,2802,St. Marys,HURON-PERTH,1,1
2021-11,Arbour Heights,2982,Kingston,KINGSTON FRONTENAC L & A,1,1
2021-11,Extendicare Kingston,2616,Kingston,KINGSTON FRONTENAC L & A,0.99,0.99
2021-11,Fairmount Home for the Aged,M521,Glenburnie,KINGSTON FRONTENAC L & A,1,1
2021-11,Friendly Manor Nursing Home,934,Deseronto,KINGSTON FRONTENAC L & A,1,1
2021-11,Helen Henderson Nursing Home,2728,Amherstview,KINGSTON FRONTENAC L & A,1,1
2021-11,Lennox and Addington County General Hospital,7089,Napanee,KINGSTON FRONTENAC L & A,1,1
2021-11,Pine Meadow Nursing Home,2796,Northbrook,KINGSTON FRONTENAC L & A,1,0.99
2021-11,Providence Manor,3005,Kingston,KINGSTON FRONTENAC L & A,1,1
2021-11,Rideaucrest Home,M569,Kingston,KINGSTON FRONTENAC L & A,1,0.99
2021-11,The John M. Parrott Centre,M625,Napanee,KINGSTON FRONTENAC L & A,1,1
2021-11,The Village Green Nursing Home,2681,Selby,KINGSTON FRONTENAC L & A,1,1
2021-11,Trillium Retirement and Care Community,2790,Kingston,KINGSTON FRONTENAC L & A,1,1
2021-11,Afton Park Place Long Term Care Community,2872,Sarnia,LAMBTON,1,1
2021-11,Fiddick's Nursing Home,2673,Petrolia,LAMBTON,1,1
2021-11,Lambton Meadowview Villa,M547,Petrolia,LAMBTON,1,0.98
2021-11,Marshall Gowland Manor,M613,Sarnia,LAMBTON,1,0.97
2021-11,North Lambton Lodge,M559,Forest,LAMBTON,1,1
2021-11,Sumac Lodge,2573,Sarnia,LAMBTON,1,1
2021-11,Trillium Villa Nursing Home,2217,Sarnia,LAMBTON,1,1
2021-11,Watford Quality Care Centre,2652,Watford,LAMBTON,1,1
2021-11,Almonte Country Haven,2692,Almonte,"LEEDS,GRENVILLE,LANARK",1,1
2021-11,Bayfield Manor,2772,Kemptville,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2021-11,Broadview Nursing Centre,2684,Smiths Falls,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2021-11,Carveth Care Centre,2683,Gananoque,"LEEDS,GRENVILLE,LANARK",1,1
2021-11,Fairview Manor,2973,Almonte,"LEEDS,GRENVILLE,LANARK",1,1
2021-11,Hilltop Manor Nursing Home (Merrickville),2645,Merrickville,"LEEDS,GRENVILLE,LANARK",1,1
2021-11,Kemptville District Hospital,7073,Kemptville,"LEEDS,GRENVILLE,LANARK",0.98,0.97
2021-11,Lanark Lodge,M548,Perth,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2021-11,Maple View Lodge,M554,Athens,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2021-11,Perth Community Care Centre,962,Perth,"LEEDS,GRENVILLE,LANARK",1,1
2021-11,Rosebridge Manor,2671,Jasper,"LEEDS,GRENVILLE,LANARK",1,1
2021-11,Sherwood Park Manor,2640,Brockville,"LEEDS,GRENVILLE,LANARK",1,0.99
2021-11,St. Lawrence Lodge,M576,Brockville,"LEEDS,GRENVILLE,LANARK",0.98,0.98
2021-11,Stoneridge Manor,2637,Carleton Place,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2021-11,Wellington House Nursing Home,2807,Prescott,"LEEDS,GRENVILLE,LANARK",1,1
2021-11,Babcock Community Care Centre,2626,Wardsville,MIDDLESEX-LONDON,1,1
2021-11,Chartwell London Long Term Care Residence,2919,London,MIDDLESEX-LONDON,1,1
2021-11,Chartwell Parkhill Long Term Care Residence,2632,Parkhill,MIDDLESEX-LONDON,1,1
2021-11,Chelsey Park,2655,London,MIDDLESEX-LONDON,1,1
2021-11,Country Terrace,907,Komoka,MIDDLESEX-LONDON,1,1
2021-11,Craigholme,2622,Ailsa Craig,MIDDLESEX-LONDON,0.98,0.98
2021-11,Dearness Home for Senior Citizens,M514,London,MIDDLESEX-LONDON,0.95,0.93
2021-11,Earls Court Village,3047,London,MIDDLESEX-LONDON,0.99,0.98
2021-11,Elmwood Place,3054,London,MIDDLESEX-LONDON,1,0.99
2021-11,Extendicare London,2173,London,MIDDLESEX-LONDON,1,1
2021-11,Henley Place,3045,London,MIDDLESEX-LONDON,0.98,0.98
2021-11,Kensington Village,2729,London,MIDDLESEX-LONDON,1,1
2021-11,McCormick Home,2965,London,MIDDLESEX-LONDON,1,1
2021-11,McGarrell Place,2964,London,MIDDLESEX-LONDON,0.99,0.99
2021-11,Meadow Park (London),2643,London,MIDDLESEX-LONDON,1,1
2021-11,Middlesex Terrace,1030,Delaware,MIDDLESEX-LONDON,1,0.99
2021-11,Mount Hope Centre for Long Term Care,C596,London,MIDDLESEX-LONDON,1,1
2021-11,"Oneida Nation of the Thames Long-Term Care Home (Tsi' Nu: yoyantle' Na'
Tuhuwati",3042,Southwold,MIDDLESEX-LONDON,1,1
2021-11,peopleCare Oakcrossing London,2980,London,MIDDLESEX-LONDON,1,0.99
2021-11,Sprucedale Care Centre,2946,Strathroy,MIDDLESEX-LONDON,1,1
2021-11,Strathmere Lodge,M627,Strathroy,MIDDLESEX-LONDON,0.95,0.94
2021-11,The Village of Glendale Crossing,2979,London,MIDDLESEX-LONDON,1,1
2021-11,Westmount Gardens Long Term Care Home,2878,London,MIDDLESEX-LONDON,1,1
2021-11,"Albright Gardens Homes, Incorporated",2983,Beamsville,NIAGARA,1,0.97
2021-11,Bella Senior Care Residences,2890,Niagara Falls,NIAGARA,1,0.97
2021-11,Crescent Park Lodge,2587,Fort Erie,NIAGARA,0.98,0.98
2021-11,Deer Park Villa,M611,Grimsby,NIAGARA,1,1
2021-11,Douglas H. Rapelje Lodge,M604,Welland,NIAGARA,1,1
2021-11,Extendicare St. Catharines,2321,St. Catharines,NIAGARA,1,1
2021-11,Foyer Richelieu Welland,3022,Welland,NIAGARA,1,0.98
2021-11,Garden City Manor,2364,St. Catharines,NIAGARA,1,1
2021-11,Gilmore Lodge,M528,Fort Erie,NIAGARA,1,1
2021-11,Heidehof Long Term Care Home,2960,St. Catharines,NIAGARA,0.99,0.99
2021-11,Kilean Lodge,1866,Grimsby,NIAGARA,1,1
2021-11,Linhaven,M551,St. Catharines,NIAGARA,1,1
2021-11,Maple Park Lodge,2891,Fort Erie,NIAGARA,1,1
2021-11,Mennonite Brethren Senior Citizens Home,3016,St. Catharines,NIAGARA,1,0.98
2021-11,"Niagara Health System, Welland Hospital Site, Extended Care Unit",2607,Welland,NIAGARA,1,0.99
2021-11,Niagara Ina Grafton Gage Village,2994,St. Catharines,NIAGARA,0.99,0.99
2021-11,Niagara Long Term Care Residence,2618,Niagara-On-The-Lake,NIAGARA,1,1
2021-11,Northland Pointe,M610,Port Colborne,NIAGARA,1,1
2021-11,Oakwood Park Lodge,2661,Niagara Falls,NIAGARA,1,0.99
2021-11,Pleasant Manor Retirement Village,2799,Virgil,NIAGARA,0.99,0.98
2021-11,R. H. Lawson Eventide Home,2991,Niagara Falls,NIAGARA,0.96,0.94
2021-11,Royal Rose Place,3049,Welland,NIAGARA,1,1
2021-11,Shalom Manor Long Term Care Home,3009,Grimsby,NIAGARA,0.99,0.99
2021-11,The Meadows of Dorchester,M515,Niagara Falls,NIAGARA,1,1
2021-11,The Woodlands of Sunset,M617,Welland,NIAGARA,1,0.99
2021-11,Tufford Nursing Home,2711,St. Catharines,NIAGARA,1,1
2021-11,United Mennonite Home,2951,Vineland,NIAGARA,0.99,0.97
2021-11,Upper Canada Lodge,M587,Niagara-On-The-Lake,NIAGARA,1,1
2021-11,Valley Park Lodge,2737,Niagara Falls,NIAGARA,1,1
2021-11,West Park Health Centre,1500,St. Catharines,NIAGARA,1,1
2021-11,Algonquin Nursing Home,3052,Mattawa,NORTH BAY-PARRY SOUND,0.99,0.98
2021-11,Au Chateau,M502,Sturgeon Falls,NORTH BAY-PARRY SOUND,1,1
2021-11,Belvedere Heights,M503,Parry Sound,NORTH BAY-PARRY SOUND,1,0.98
2021-11,Cassellholme,M509,North Bay,NORTH BAY-PARRY SOUND,0.99,0.98
2021-11,Eastholme Home for the Aged,M517,Powassan,NORTH BAY-PARRY SOUND,0.99,0.94
2021-11,Lakeland Long Term Care (Eldcap),2966,Parry Sound,NORTH BAY-PARRY SOUND,1,1
2021-11,Lakeland Long Term Care Services,2958,Parry Sound,NORTH BAY-PARRY SOUND,1,1
2021-11,Nipissing Manor Nursing Care Center,920,Corbeil,NORTH BAY-PARRY SOUND,1,0.98
2021-11,The West Nipissing General Hospital,7069,Sturgeon Falls,NORTH BAY-PARRY SOUND,1,1
2021-11,Waters Edge Care Community,2598,North Bay,NORTH BAY-PARRY SOUND,1,1
2021-11,Atikokan General Hospital,2756,Atikokan,NORTHWESTERN,1,0.99
2021-11,EMO Health Centre,2831,Emo,NORTHWESTERN,0.98,0.95
2021-11,Northwood Lodge,M607,Red Lake,NORTHWESTERN,1,1
2021-11,Pinecrest (Kenora),M563,Kenora,NORTHWESTERN,1,1
2021-11,Princess Court,M608,Dryden,NORTHWESTERN,0.99,0.99
2021-11,Rainy River Health Centre,2820,Rainy River,NORTHWESTERN,1,0.98
2021-11,Rainycrest,3033,Fort Frances,NORTHWESTERN,1,0.98
2021-11,Wiigwas Elder and Senior Care,2620,Kenora,NORTHWESTERN,1,0.97
2021-11,William A. 'Bill' George Extended Care Facility,2785,Sioux Lookout,NORTHWESTERN,1,1
2021-11,Carleton Lodge,M508,Nepean,OTTAWA,0.99,0.98
2021-11,Carlingview Manor,2420,Ottawa,OTTAWA,1,1
2021-11,Centre d'Accueil Champlain,M511,Vanier,OTTAWA,1,1
2021-11,Élisabeth-Bruyère Residence,2759,Ottawa,OTTAWA,1,0.99
2021-11,Extendicare Laurier Manor,2665,Gloucester,OTTAWA,1,1
2021-11,Extendicare Medex,2579,Ottawa,OTTAWA,1,1
2021-11,Extendicare New Orchard Lodge,2302,Ottawa,OTTAWA,1,1
2021-11,Extendicare Starwood,2485,Nepean,OTTAWA,1,1
2021-11,Extendicare West End Villa,2709,Ottawa,OTTAWA,1,1
2021-11,Forest Hill,2834,Kanata,OTTAWA,1,1
2021-11,Garden Terrace,2882,Kanata,OTTAWA,1,1
2021-11,Garry J. Armstrong Home,M622,Ottawa,OTTAWA,0.98,0.98
2021-11,Glebe Centre,2811,Ottawa,OTTAWA,1,1
2021-11,Granite Ridge Care Community,2879,Stittsville,OTTAWA,1,1
2021-11,Hillel Lodge (The Bess and Moe Greenberg Family),3029,Ottawa,OTTAWA,0.99,0.98
2021-11,Longfields Manor,2845,Nepean,OTTAWA,1,1
2021-11,Madonna Care Community,2974,Orleans,OTTAWA,1,1
2021-11,Manoir Marochel,2867,Ottawa,OTTAWA,1,1
2021-11,Montfort,2886,Ottawa,OTTAWA,1,1
2021-11,Peter D. Clark Centre,M609,Ottawa,OTTAWA,1,1
2021-11,Residence Saint-Louis,3013,Ottawa,OTTAWA,1,0.98
2021-11,Royal Ottawa Place,2933,Ottawa,OTTAWA,1,1
2021-11,Sarsfield Colonial Home,943,Sarsfield,OTTAWA,1,0.98
2021-11,St. Patrick's Home,3015,Ottawa,OTTAWA,0.99,0.99
2021-11,The Perley and Rideau Veterans' Health Centre,3025,Ottawa,OTTAWA,1,1
2021-11,The Salvation Army Ottawa Grace Manor,2873,Ottawa,OTTAWA,1,1
2021-11,Township of Osgoode Care Centre,2747,Metcalfe,OTTAWA,1,1
2021-11,Villa Marconi,2818,Ottawa,OTTAWA,1,1
2021-11,Burton Manor,2953,Brampton,PEEL,1,1
2021-11,Camilla Care Community,2472,Mississauga,PEEL,1,1
2021-11,Cawthra Gardens,2912,Mississauga,PEEL,1,1
2021-11,Chartwell Wenleigh Long Term Care Residence,2833,Mississauga,PEEL,1,1
2021-11,Cooksville Care Centre,2124,Mississauga,PEEL,1,0.99
2021-11,Erin Mills Lodge Nursing Home,2736,Mississauga,PEEL,1,1
2021-11,Extendicare Brampton,2847,Brampton,PEEL,1,1
2021-11,Extendicare Mississauga,2884,Mississauga,PEEL,1,1
2021-11,Faith Manor Nursing Home,2745,Brampton,PEEL,1,1
2021-11,Grace Manor,2942,Brampton,PEEL,1,0.98
2021-11,Hawthorn Woods Care Community,2887,Brampton,PEEL,1,1
2021-11,King Nursing Home,901,Bolton,PEEL,1,1
2021-11,Malton Village Long Term Care Centre,M618,Mississauga,PEEL,1,0.97
2021-11,Maple Grove Care Community,2911,Brampton,PEEL,1,0.98
2021-11,Peel Manor,M562,Brampton,PEEL,1,0.98
2021-11,Sheridan Villa,M572,Mississauga,PEEL,1,0.95
2021-11,Silverthorn Care Community,2956,Mississauga,PEEL,1,1
2021-11,Streetsville Care Community,2648,Mississauga,PEEL,1,1
2021-11,Tall Pines Long Term Care Centre,M616,Brampton,PEEL,0.95,0.9
2021-11,The Village of Erin Meadows,2881,Mississauga,PEEL,1,0.98
2021-11,The Village of Sandalwood Park,2859,Brampton,PEEL,1,1
2021-11,Tullamore Care Community,963,Brampton,PEEL,1,0.99
2021-11,Tyndall Nursing Home,2656,Mississauga,PEEL,0.99,0.99
2021-11,Vera M. Davis Community Care Centre,2734,Bolton,PEEL,0.98,0.97
2021-11,Villa Forum,2855,Mississauga,PEEL,1,1
2021-11,Woodhall Park Care Community,2928,Brampton,PEEL,1,0.98
2021-11,Yee Hong Centre - Mississauga,2920,Mississauga,PEEL,1,1
2021-11,Centennial Place Long-Term Care Home,2903,Millbrook,PETERBOROUGH,1,1
2021-11,Extendicare Lakefield,2843,Lakefield,PETERBOROUGH,0.99,0.99
2021-11,Extendicare Peterborough,2572,Peterborough,PETERBOROUGH,1,1
2021-11,Fairhaven,M520,Peterborough,PETERBOROUGH,1,0.99
2021-11,Pleasant Meadow Manor,2761,Norwood,PETERBOROUGH,1,1
2021-11,Riverview Manor Nursing Home,2722,Peterborough,PETERBOROUGH,1,1
2021-11,Springdale Country Manor,2413,Peterborough,PETERBOROUGH,1,1
2021-11,St. Joseph's at Fleming,2935,Peterborough,PETERBOROUGH,1,1
2021-11,Extendicare Kapuskasing,2610,Kapuskasing,PORCUPINE,1,1
2021-11,Extendicare Timmins,3044,Timmins,PORCUPINE,0.99,0.99
2021-11,Foyer Des Pionniers,2940,Hearst,PORCUPINE,1,1
2021-11,Golden Manor,M530,Timmins,PORCUPINE,1,1
2021-11,Hornepayne Community Hospital,2771,Hornepayne,PORCUPINE,1,1
2021-11,North Centennial Manor,3027,Kapuskasing,PORCUPINE,1,0.94
2021-11,Rosedale Centre,2766,Matheson,PORCUPINE,1,1
2021-11,Smooth Rock Falls Hospital,2763,Smooth Rock Falls,PORCUPINE,1,1
2021-11,South Centennial Manor,3028,Iroquois Falls,PORCUPINE,1,1
2021-11,Villa Minto,2815,Cochrane,PORCUPINE,1,0.98
2021-11,Bonnechere Manor,M506,Renfrew,RENFREW,0.99,0.97
2021-11,Caressant Care Cobden,2827,Cobden,RENFREW,1,1
2021-11,Groves Park Lodge,2646,Renfrew,RENFREW,0.97,0.97
2021-11,Marianhill Nursing Home,2702,Pembroke,RENFREW,1,0.96
2021-11,Miramichi Lodge,M621,Pembroke,RENFREW,1,0.98
2021-11,North Renfrew Long-Term Care Services,3036,Deep River,RENFREW,1,1
2021-11,The Four Seasons Lodge,2896,Deep River,RENFREW,1,1
2021-11,"The Grove, Arnprior and District Nursing Home",2699,Arnprior,RENFREW,1,0.99
2021-11,Valley Manor Nursing Home,2675,Barry's Bay,RENFREW,0.98,0.95
2021-11,Bay Haven Nursing Home,2657,Collingwood,SIMCOE-MUSKOKA,1,1
2021-11,Bob Rumball Home for The Deaf,2967,Barrie,SIMCOE-MUSKOKA,1,1
2021-11,Bradford Valley Care Community,2905,Bradford,SIMCOE-MUSKOKA,1,1
2021-11,Coleman Care Centre,2696,Barrie,SIMCOE-MUSKOKA,1,1
2021-11,Collingwood Nursing Home,2781,Collingwood,SIMCOE-MUSKOKA,1,0.99
2021-11,Creedan Valley Care Community,2633,Creemore,SIMCOE-MUSKOKA,1,1
2021-11,Georgian Manor Home for the Aged,M527,Penetanguishene,SIMCOE-MUSKOKA,1,0.97
2021-11,Good Samaritan Nursing Home,2588,Alliston,SIMCOE-MUSKOKA,1,1
2021-11,Grove Park Home For Senior Citizens,2950,Barrie,SIMCOE-MUSKOKA,1,0.99
2021-11,Hillcrest Village Care Centre,2828,Midland,SIMCOE-MUSKOKA,1,1
2021-11,IOOF Seniors Home,2993,Barrie,SIMCOE-MUSKOKA,0.99,0.99
2021-11,Leacock Care Centre,2835,Orillia,SIMCOE-MUSKOKA,1,1
2021-11,Mill Creek Care Centre,2981,Barrie,SIMCOE-MUSKOKA,0.99,0.99
2021-11,Muskoka Landing,2840,Huntsville,SIMCOE-MUSKOKA,1,1
2021-11,Muskoka Shores Care Community,2819,Gravenhurst,SIMCOE-MUSKOKA,1,1
2021-11,Oak Terrace,2593,Orillia,SIMCOE-MUSKOKA,0.99,0.99
2021-11,Owen Hill Care Community,2584,Barrie,SIMCOE-MUSKOKA,1,1
2021-11,Sara Vista,2710,Elmvale,SIMCOE-MUSKOKA,1,1
2021-11,Simcoe Manor Home for the Aged,M573,Beeton,SIMCOE-MUSKOKA,1,0.99
2021-11,Spencer House,2971,Orillia,SIMCOE-MUSKOKA,1,1
2021-11,Stayner Care Centre,2735,Stayner,SIMCOE-MUSKOKA,1,1
2021-11,Sunset Manor Home for Senior Citizens,M581,Collingwood,SIMCOE-MUSKOKA,0.99,0.99
2021-11,The Pines,M564,Bracebridge,SIMCOE-MUSKOKA,1,0.99
2021-11,The Villa Care Centre,1101,Midland,SIMCOE-MUSKOKA,1,1
2021-11,Trillium Manor Home for the Aged,M585,Orillia,SIMCOE-MUSKOKA,1,1
2021-11,Victoria Village Manor,2914,Barrie,SIMCOE-MUSKOKA,1,1
