_id,LHIN,Home Name,Licensing Home Number,Address1,Address2,City,Postal,Phone,Fax,Email,Website,CCAC (no longer exist),Home Administrator Admin First Name,Admin Last Name,Licensee,Management Firm,Home Type (Sector),Licensed Beds,Approved Short Stay Beds (Beds are not operated as short stay under Covid Guidelines),Resident's Council,Family Council,Accreditation,Home Designated Under French Language Services Act,home_profile_link_EN,home_inspection_link_EN,home_inspection_link_FR,home_profile_link_FR,vaccine_data_home_name,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate,vaccine_data_date,wait_times_EN,wait_times_FR,placement_coordinator_EN,placement_coordinator_FR,hccss_phone_EN,hccss_tty_EN,hccss_phone_FR,hccss_tty_FR,hvac_designated_cooling_areas,hvac_resident_rooms,year_of_construction,hvac_rooms,hvac_date,latest_inspection_type,latest_inspection_link_EN,latest_inspection_datestamp,latest_inspection_date,latest_inspection_link_FR,x,y
2959,Toronto Central,Wellesley Central Place,2959,160 Wellesley Street East,null,Toronto,M4Y1J2,416-929-9385 ,416-929-0807,info@wellesleycentralplace.com,www.rekaicentres.com,null,Tabby,Pieters,The Rekai Centres,null,Non-Profit,150,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2959&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2959&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2959&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2959&tab=0,Wellesley Central Place,1,1,2021-11-30,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-866-383-5446,null,1-866-383-5446,null,Yes,Yes,2005,150,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28245&FacilityID=21258,2021-11-30,2021-07-12,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28245&FacilityID=21258,-79.375289283,43.667095288
2970,Toronto Central,Chester Village,2970,3555 Danforth Avenue,null,Toronto,M1L1E3,416-466-2173 ,416-466-6781,cynthia@chestervillage.ca,http://www.chestervillage.ca/,null,Cynthia,Marinelli,Broadview Foundation,null,Non-Profit,203,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2970&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2970&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2970&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2970&tab=0,Chester Village,1,1,2021-11-30,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-866-383-5446,null,1-866-383-5446,null,Yes,Yes,2004,175,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=27578&FacilityID=21283,2021-11-30,2021-04-16,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=27578&FacilityID=21283,-79.2748486529999,43.693648797
2985,Toronto Central,Belmont House,2985,55 Belmont Street,null,Toronto,M5R1R1,416-964-9231 X201,416-964-1448,melias@belmonthouse.com,http://www.belmonthouse.com,null,Maria,Elias,Toronto Aged Men's and Women's Homes,null,Non-Profit,140,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C506&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C506&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C506&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C506&tab=0,Belmont House,1,0.99,2021-11-30,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-866-383-5446,null,1-866-383-5446,null,Yes,Yes,1991,121,2021-12-06,Critical Incident Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=26913&FacilityID=20025,2021-11-30,2021-01-13,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=26913&FacilityID=20025,-79.391069788,43.674613488
3002,Toronto Central,Mon Sheong Home for the Aged,3002,36 D'Arcy Street,null,Toronto,M5T1J7,416-977-3762 X620,416-977-3231,msf@monsheong.org,http://www.monsheong.org,null,Grace,Lo,Mon Sheong Foundation,null,Non-Profit,105,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C543&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C543&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C543&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C543&tab=0,Mon Sheong Home for the Aged,1,1,2021-11-30,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-866-383-5446,null,1-866-383-5446,null,Yes,Yes,1974,59,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28341&FacilityID=20348,2021-11-30,2021-09-08,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28341&FacilityID=20348,-79.393147787,43.6552749850001
3003,Toronto Central,Nisbet Lodge,3003,740 Pape Avenue,null,Toronto,M4K3S7,416-469-1105 X1122,416-469-2996,info@nisbetlodge.com,http://www.nisbetlodge.com,null,Glen,Moorhouse,Nisbet Lodge,null,Non-Profit,103,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C546&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C546&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C546&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C546&tab=0,Nisbet Lodge,1,1,2021-11-30,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-866-383-5446,null,1-866-383-5446,null,Yes,No,1972,78,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28016&FacilityID=20357,2021-11-30,2021-06-25,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28016&FacilityID=20357,-79.345581974,43.6802528920001
3006,Toronto Central,Providence Healthcare,3006,3276 St. Clair Avenue East,null,Scarborough,M1L1W1,416-285-3666 X4028,416-285-3673,pcolucci@providence.on.ca,http://www.providence.on.ca,null,Pat,Colucci,Unity Health Toronto,Unity Health Toronto,Non-Profit,288,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C554&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C554&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C554&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C554&tab=0,Providence Healthcare,1,1,2021-11-30,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-866-383-5446,null,1-866-383-5446,null,Yes,Yes,2000,168,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=27775&FacilityID=20404,2021-11-30,2021-04-26,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=27775&FacilityID=20404,-79.2852850579999,43.7129639
3031,Toronto Central,Isabel and Arthur Meighen Manor,3031,155 Millwood Road,null,Toronto,M4S1J6,416-481-9449 ,416-481-8689,Julie_Wong@can.salvationarmy.org,null,null,Julie,Wong,The Governing Council of the Salvation Army in Canada,null,Non-Profit,168,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C603&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C603&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C603&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C603&tab=0,Isabel and Arthur Meighen Manor,1,1,2021-11-30,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-866-383-5446,null,1-866-383-5446,null,Yes,No,2003,168,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28088&FacilityID=20259,2021-11-30,2021-07-28,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28088&FacilityID=20259,-79.392542791,43.7000009930001
3038,Toronto Central,Rose of Sharon Korean Long Term Care,3038,17 Maplewood Avenue,null,Toronto,M6C4B3,416-979-7027 ,416-979-7088,general@roseofsharonkoreanltc.com,http://www.roseofsharonkoreanltc.com/,null,Helen,Jung,"Rose of Sharon (Ontario) Retirement Community [Deloitte & Touche Inc., the Court-Appointed Receiver and Manager]",Assured Care Consulting Inc.,Non-Profit,60,null,YES,YES,NO,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=3038&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=3038&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=3038&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=3038&tab=0,Rose of Sharon Korean Long Term Care,1,1,2021-11-30,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-866-383-5446,null,1-866-383-5446,null,Yes,Yes,2011,48,2021-12-06,Follow-Up Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=27377&FacilityID=21308,2021-11-30,2021-04-06,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=27377&FacilityID=21308,-79.4220637989999,43.685828789
C530,Toronto Central,Ivan Franko Home (Etobicoke),C530,767 Royal York Road,null,Toronto,M8Y2T3,416-239-7364 ,416-239-5102,ivanfrankohome@one-mail.on.ca,0,null,Olha,Vovnysh,Ukrainian Home for the Aged,null,Non-Profit,85,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C530&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=C530&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C530&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=C530&tab=0,Ivan Franko Home (Etobicoke),1,1,2021-11-30,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-866-383-5446,null,1-866-383-5446,null,Yes,No,1970,52,2021-12-06,Critical Incident Inspection  with Order(s) of the Inspector,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=27821&FacilityID=20261,2021-11-30,2020-12-22,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=27821&FacilityID=20261,-79.5068152219999,43.6378137770001
M510,Toronto Central,Castleview Wychwood Towers,M510,351 Christie Street,null,Toronto,M6G3C3,416-392-5700 ,416-392-4157,ltc-cwt@toronto.ca,www.toronto.ca/ltc,null,Tim,Burns,City of Toronto,null,Non-Profit,456,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=M510&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=M510&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=M510&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=M510&tab=0,Castleview Wychwood Towers,0.99,0.98,2021-11-30,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-866-383-5446,null,1-866-383-5446,null,Yes,Yes,1975,225,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28125&FacilityID=20074,2021-11-30,2021-07-29,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28125&FacilityID=20074,-79.4215717979999,43.673240687
M524,Toronto Central,Fudger House,M524,439 Sherbourne Street,null,Toronto,M4X1K6,416-392-5252 ,416-392-4174,ltc-fh@toronto.ca,http://www.toronto.ca/ltc/fudger.htm,null,Lisa,Salonen MacKay,City of Toronto,null,Non-Profit,250,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=M524&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=M524&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=M524&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=M524&tab=0,Fudger House,1,0.99,2021-11-30,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-866-383-5446,null,1-866-383-5446,null,Yes,Yes,1916,127,2021-12-06,Critical Incident Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=26836&FacilityID=20199,2021-11-30,2020-11-04,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=26836&FacilityID=20199,-79.373573682,43.6660821880001
M586,Toronto Central,True Davidson Acres,M586,200 Dawes Road,null,Toronto,M4C5M8,416-397-0400 ,416-397-0401,ltc-tda@toronto.ca,http://www.toronto.ca/ltc/truedavidson.htm,null,Jahmelia,Allen,City of Toronto,null,Non-Profit,187,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=M586&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=M586&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=M586&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=M586&tab=0,True Davidson Acres,0.99,0.98,2021-11-30,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-866-383-5446,null,1-866-383-5446,null,Yes,Yes,2005,160,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=27824&FacilityID=20507,2021-11-30,2021-06-04,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=27824&FacilityID=20507,-79.298406061,43.6960601970001
M595,Toronto Central,Lakeshore Lodge,M595,3197 Lakeshore Blvd. West,null,Etobicoke,M8V3X5,416-392-9400 ,416-392-9401,ltc-ll@toronto.ca,http://www.toronto.ca/ltc,null,Ranjit,Calay,City of Toronto,null,Non-Profit,150,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=M595&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=M595&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=M595&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=M595&tab=0,Lakeshore Lodge,0.98,0.95,2021-11-30,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/torontocentral/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/torontocentral/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,1-866-383-5446,null,1-866-383-5446,null,Yes,Yes,1991,114,2021-12-06,Critical Incident Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=25529&FacilityID=20277,2021-11-30,2020-07-07,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=25529&FacilityID=20277,-79.518455322,43.597216669
1033,Waterloo Wellington,Golden Years Nursing Home,1033,704 Eagle Street North,P.O. Box 3277,Cambridge,N3H4T3,519-653-5493 ,519-650-1495,prektor@peoplecare.ca,http://www.peoplecare.ca,null,Paul,Rektor,Golden Years Nursing Homes (Cambridge) Inc.,peopleCare Inc.,For-Profit,88,null,YES,YES,NO,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=1033&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=1033&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=1033&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=1033&tab=0,Golden Years Nursing Home,1,1,2021-11-30,http://healthcareathome.ca/ww/en/Getting-Care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/ww/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d%E2%80%99attente,http://healthcareathome.ca/ww/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/ww/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilit%C3%A9-et-admission,310-2222,519 883 5589,310 2222,519 883 5589,Yes,Yes,1970,39,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28131&FacilityID=20212,2021-11-30,2021-08-06,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28131&FacilityID=20212,-80.3545466699999,43.4042794960001
2134,Waterloo Wellington,Derbecker's Heritage House,2134,54 Eby Street,null,St Jacobs,N0B2N0,519-664-2921 ,519-664-2380,0,0,null,Pamela,Derbecker,Derbecker's Heritage House Limited,null,For-Profit,72,null,YES,NO,NO,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2134&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2134&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2134&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2134&tab=0,Derbecker's Heritage House,1,1,2021-11-30,http://healthcareathome.ca/ww/en/Getting-Care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/ww/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d%E2%80%99attente,http://healthcareathome.ca/ww/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/ww/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilit%C3%A9-et-admission,310-2222,519 883 5589,310 2222,519 883 5589,Yes,Yes,1965,41,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28253&FacilityID=20118,2021-11-30,2021-08-23,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28253&FacilityID=20118,-80.5491437439999,43.54089651
2358,Waterloo Wellington,LaPointe-Fisher Nursing Home,2358,271 Metcalfe Street,null,Guelph,N1E4Y8,519-821-9030 ,519-821-6021,administrator@lapointefisher.ca,http://guelph.lapointefisher.ca/,null,Dahlia,Burt-Gerrans,"LaPointe-Fisher Nursing Home, Limited",null,For-Profit,92,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2358&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2358&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2358&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2358&tab=0,LaPointe-Fisher Nursing Home,1,1,2021-11-30,http://healthcareathome.ca/ww/en/Getting-Care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/ww/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d%E2%80%99attente,http://healthcareathome.ca/ww/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/ww/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilit%C3%A9-et-admission,310-2222,519 883 5589,310 2222,519 883 5589,Yes,Yes,1971,40,2021-12-06,Follow-Up Inspection with Order(s) of the Inspector,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28450&FacilityID=20282,2021-11-30,2021-08-25,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28450&FacilityID=20282,-80.257403354,43.5633487280001
